Company;;ISIN;SIC Industry Name;SIC Industry Code;Update Date;ESG Score;;;;;;;;;;;;
TransDigm Group Incorporated;TDG;NULL;NULL;NULL;30/09/2021;34,35947599;;;;;;;;;;;;
TransDigm Group Incorporated;TDG;NULL;NULL;NULL;30/09/2020;39,56361867;;;;;;;;;;;;
TransDigm Group Incorporated;TDG;NULL;NULL;NULL;30/09/2019;38,18926021;;;;;;;;;;;;
TransDigm Group Incorporated;TDG;NULL;NULL;NULL;30/09/2018;21,32900608;;;;;;;;;;;;
Trimble Inc.;TRMB.O;US8962391004;Measuring and Controlling Devices, Not Elsewhere Classified;3829;29/12/2023;58,58485311;;;;;;;;;;;;
Trimble Inc.;TRMB.O;NULL;NULL;NULL;30/12/2022;58,73208137;;;;;;;;;;;;
Trimble Inc.;TRMB.O;NULL;NULL;NULL;31/12/2021;61,49571847;;;;;;;;;;;;
Trimble Inc.;TRMB.O;NULL;NULL;NULL;01/01/2021;47,6864899;;;;;;;;;;;;
Trimble Inc.;TRMB.O;NULL;NULL;NULL;03/01/2020;57,24524893;;;;;;;;;;;;
Trimble Inc.;TRMB.O;NULL;NULL;NULL;28/12/2018;43,04987895;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;US9022521051;Prepackaged Software;7372;31/12/2023;64,77245948;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;NULL;NULL;NULL;31/12/2022;59,90203661;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;NULL;NULL;NULL;31/12/2021;60,19816509;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;NULL;NULL;NULL;31/12/2020;55,8536556;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;NULL;NULL;NULL;31/12/2019;50,64497381;;;;;;;;;;;;
Tyler Technologies, Inc.;TYL;NULL;NULL;NULL;31/12/2018;37,7479785;;;;;;;;;;;;
Tyson Foods, Inc.;TSN;US9024941034;Poultry Slaughtering and Processing;2015;01/10/2022;69,8992775;;;;;;;;;;;;
Tyson Foods, Inc.;TSN;NULL;NULL;NULL;02/10/2021;59,8673171;;;;;;;;;;;;
Tyson Foods, Inc.;TSN;NULL;NULL;NULL;03/10/2020;61,59645142;;;;;;;;;;;;
Tyson Foods, Inc.;TSN;NULL;NULL;NULL;28/09/2019;69,19581087;;;;;;;;;;;;
Tyson Foods, Inc.;TSN;NULL;NULL;NULL;29/09/2018;53,38575057;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;US90353T1007;Business Services, Not Elsewhere Classified;7389;31/12/2023;77,57091424;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;NULL;NULL;NULL;31/12/2022;78,23286927;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;NULL;NULL;NULL;31/12/2021;79,828925;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;NULL;NULL;NULL;31/12/2020;72,10987372;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;NULL;NULL;NULL;31/12/2019;41,89284865;;;;;;;;;;;;
Uber Technologies, Inc.;UBER.K;NULL;NULL;NULL;31/12/2018;29,90976396;;;;;;;;;;;;
UDR, Inc.;UDR;US9026531049;Real Estate Investment Trusts;6798;31/12/2023;69,33718072;;;;;;;;;;;;
UDR, Inc.;UDR;NULL;NULL;NULL;31/12/2022;72,82353469;;;;;;;;;;;;
UDR, Inc.;UDR;NULL;NULL;NULL;31/12/2021;66,43307387;;;;;;;;;;;;
UDR, Inc.;UDR;NULL;NULL;NULL;31/12/2020;67,12723509;;;;;;;;;;;;
UDR, Inc.;UDR;NULL;NULL;NULL;31/12/2019;64,73367179;;;;;;;;;;;;
UDR, Inc.;UDR;NULL;NULL;NULL;31/12/2018;63,33776196;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;US90384S3031;NULL;5999;28/01/2023;47,51034973;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;NULL;NULL;NULL;29/01/2022;50,78828478;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;NULL;NULL;NULL;30/01/2021;53,20448703;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;NULL;NULL;NULL;01/02/2020;49,97608469;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;NULL;NULL;NULL;02/02/2019;48,47015107;;;;;;;;;;;;
Ulta Beauty, Inc.;ULTA.O;NULL;NULL;NULL;03/02/2018;48,40796879;;;;;;;;;;;;
Union Pacific Corporation;UNP;US9078181081;Railroads, Line- Haul operating;4011;31/12/2023;70,76625787;;;;;;;;;;;;
Union Pacific Corporation;UNP;NULL;NULL;NULL;31/12/2022;76,02532991;;;;;;;;;;;;
Union Pacific Corporation;UNP;NULL;NULL;NULL;31/12/2021;74,8981592;;;;;;;;;;;;
Union Pacific Corporation;UNP;NULL;NULL;NULL;31/12/2020;75,47139831;;;;;;;;;;;;
Union Pacific Corporation;UNP;NULL;NULL;NULL;31/12/2019;64,25322327;;;;;;;;;;;;
Union Pacific Corporation;UNP;NULL;NULL;NULL;31/12/2018;67,81445291;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;US9100471096;Air Transportation, Scheduled;4512;31/12/2023;56,76427944;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;NULL;NULL;NULL;31/12/2022;56,46875106;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;NULL;NULL;NULL;31/12/2021;48,28929123;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;NULL;NULL;NULL;31/12/2020;48,56823688;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;NULL;NULL;NULL;31/12/2019;58,4148059;;;;;;;;;;;;
United Airlines Holdings, Inc.;UAL.O;NULL;NULL;NULL;31/12/2018;60,1781103;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;US9113121068;NULL;7359;31/12/2023;65,95000932;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;NULL;NULL;NULL;31/12/2022;68,97082689;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;NULL;NULL;NULL;31/12/2021;74,89947721;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;NULL;NULL;NULL;31/12/2020;70,04730516;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;NULL;NULL;NULL;31/12/2019;70,75896836;;;;;;;;;;;;
United Parcel Service, Inc.;UPS;NULL;NULL;NULL;31/12/2018;69,20730356;;;;;;;;;;;;
United Rentals, Inc.;URI;US9113631090;Equipment Rental and Leasing, Not Elsewhere Classified;7359;31/12/2023;78,78432436;;;;;;;;;;;;
United Rentals, Inc.;URI;NULL;NULL;NULL;31/12/2022;72,58459068;;;;;;;;;;;;
United Rentals, Inc.;URI;NULL;NULL;NULL;31/12/2021;70,98227179;;;;;;;;;;;;
United Rentals, Inc.;URI;NULL;NULL;NULL;31/12/2020;80,40011961;;;;;;;;;;;;
United Rentals, Inc.;URI;NULL;NULL;NULL;31/12/2019;71,56592222;;;;;;;;;;;;
United Rentals, Inc.;URI;NULL;NULL;NULL;31/12/2018;53,64753635;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;US91324P1021;Hospital and Medical Service Plans;6324;31/12/2023;75,78345963;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;NULL;NULL;NULL;31/12/2022;78,66569822;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;NULL;NULL;NULL;31/12/2021;73,69222526;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;NULL;NULL;NULL;31/12/2020;73,43069944;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;NULL;NULL;NULL;31/12/2019;70,05427422;;;;;;;;;;;;
UnitedHealth Group Incorporated;UNH;NULL;NULL;NULL;31/12/2018;79,91716433;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;US9139031002;General Medical and Surgical Hospitals;8062;31/12/2023;40,5700119;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;NULL;NULL;NULL;31/12/2022;46,16870539;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;NULL;NULL;NULL;31/12/2021;37,54128323;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;NULL;NULL;NULL;31/12/2020;33,08058632;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;NULL;NULL;NULL;31/12/2019;35,79823993;;;;;;;;;;;;
Universal Health Services, Inc.;UHS;NULL;NULL;NULL;31/12/2018;37,52825817;;;;;;;;;;;;
V.F. Corporation;VFC;US9182041080;NULL;2389;30/03/2024;60,69027173;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;01/04/2023;69,49695521;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;02/04/2022;71,9911033;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;03/04/2021;65,03116871;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;28/03/2020;72,1292618;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;30/03/2019;75,6433674;;;;;;;;;;;;
V.F. Corporation;VFC;NULL;NULL;NULL;31/03/2018;49,51149962;;;;;;;;;;;;
Valero Energy Corporation;VLO;US91913Y1001;Petroleum Refining;2911;31/12/2023;66,15536026;;;;;;;;;;;;
Valero Energy Corporation;VLO;NULL;NULL;NULL;31/12/2022;71,03240136;;;;;;;;;;;;
Valero Energy Corporation;VLO;NULL;NULL;NULL;31/12/2021;65,73880527;;;;;;;;;;;;
Valero Energy Corporation;VLO;NULL;NULL;NULL;31/12/2020;66,46241095;;;;;;;;;;;;
Valero Energy Corporation;VLO;NULL;NULL;NULL;31/12/2019;52,59327521;;;;;;;;;;;;
Valero Energy Corporation;VLO;NULL;NULL;NULL;31/12/2018;52,80394269;;;;;;;;;;;;
Ventas Inc.;VTR;US92276F1003;Real Estate Investment Trusts;6798;31/12/2023;80,27357015;;;;;;;;;;;;
Ventas Inc.;VTR;NULL;NULL;NULL;31/12/2022;78,64718794;;;;;;;;;;;;
Ventas Inc.;VTR;NULL;NULL;NULL;31/12/2021;81,58410174;;;;;;;;;;;;
Ventas Inc.;VTR;NULL;NULL;NULL;31/12/2020;84,39176757;;;;;;;;;;;;
Ventas Inc.;VTR;NULL;NULL;NULL;31/12/2019;84,39541503;;;;;;;;;;;;
Ventas Inc.;VTR;NULL;NULL;NULL;31/12/2018;85,20514712;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;US92338C1036;Instruments For Measuring and Testing of Electricity and Electrical Signals;3825;31/12/2023;70,88104356;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;NULL;NULL;NULL;31/12/2022;NULL;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;NULL;NULL;NULL;31/12/2021;NULL;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;NULL;NULL;NULL;31/12/2020;NULL;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;NULL;NULL;NULL;31/12/2019;NULL;;;;;;;;;;;;
Veralto Corporation (Danaher spin-off);VLTO.K;NULL;NULL;NULL;31/12/2018;NULL;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;US92343E1029;Computer Programming Services;7371;31/12/2023;58,31181258;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;NULL;NULL;NULL;31/12/2022;51,58751167;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;NULL;NULL;NULL;31/12/2021;49,37222926;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;NULL;NULL;NULL;31/12/2020;49,24300752;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;NULL;NULL;NULL;31/12/2019;45,98307431;;;;;;;;;;;;
VeriSign, Inc.;VRSN.O;NULL;NULL;NULL;31/12/2018;47,08321315;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;US92345Y1064;Computer Processing and Data Preparation and Processing Services;7374;31/12/2023;74,46485503;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;NULL;NULL;NULL;31/12/2022;60,25269878;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;NULL;NULL;NULL;31/12/2021;65,89444951;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;NULL;NULL;NULL;31/12/2020;74,90095174;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;NULL;NULL;NULL;31/12/2019;66,19597704;;;;;;;;;;;;
Verisk Analytics, Inc.;VRSK.O;NULL;NULL;NULL;31/12/2018;65,27797818;;;;;;;;;;;;
Verizon Communications Inc.;VZ;US92343V1044;Telephone Communications, Except Radiotelephone;4813;31/12/2023;70,68692916;;;;;;;;;;;;
Verizon Communications Inc.;VZ;NULL;NULL;NULL;31/12/2022;70,70713394;;;;;;;;;;;;
Verizon Communications Inc.;VZ;NULL;NULL;NULL;31/12/2021;70,41126254;;;;;;;;;;;;
Verizon Communications Inc.;VZ;NULL;NULL;NULL;31/12/2020;75,51414729;;;;;;;;;;;;
Verizon Communications Inc.;VZ;NULL;NULL;NULL;31/12/2019;76,13779495;;;;;;;;;;;;
Verizon Communications Inc.;VZ;NULL;NULL;NULL;31/12/2018;71,66956075;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;US92532F1003;Pharmaceutical Preparations;2834;31/12/2023;60,28349571;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;NULL;NULL;NULL;31/12/2022;66,18244646;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;NULL;NULL;NULL;31/12/2021;68,10895542;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;NULL;NULL;NULL;31/12/2020;58,60338766;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;NULL;NULL;NULL;31/12/2019;61,47000848;;;;;;;;;;;;
Vertex Pharmaceuticals Incorporated;VRTX.O;NULL;NULL;NULL;31/12/2018;57,39800021;;;;;;;;;;;;
Viatris Inc.;VTRS.O;NL0011031208;Pharmaceutical Preparations;2834;31/12/2023;70,62905933;;;;;;;;;;;;
Viatris Inc.;VTRS.O;US92556V1061;NULL;NULL;31/12/2022;77,20765586;;;;;;;;;;;;
Viatris Inc.;VTRS.O;NULL;NULL;NULL;31/12/2021;68,86618342;;;;;;;;;;;;
Viatris Inc.;VTRS.O;NULL;NULL;NULL;31/12/2020;69,30771486;;;;;;;;;;;;
Viatris Inc.;VTRS.O;NULL;NULL;NULL;31/12/2019;83,20087912;;;;;;;;;;;;
Viatris Inc.;VTRS.O;NULL;NULL;NULL;31/12/2018;67,54823215;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;US9256521090;Real Estate Investment Trusts;6798;31/12/2023;64,94434159;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;NULL;NULL;NULL;31/12/2022;70,24424595;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;NULL;NULL;NULL;31/12/2021;62,18136174;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;NULL;NULL;NULL;31/12/2020;61,23680388;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;NULL;NULL;NULL;31/12/2019;55,86192928;;;;;;;;;;;;
VICI Properties Inc.;VICI.K;NULL;NULL;NULL;31/12/2018;36,7925456;;;;;;;;;;;;
Vistra Corp.;VST;US92840M1027;Electric Services;4911;31/12/2023;68,37824256;;;;;;;;;;;;
Vistra Corp.;VST;NULL;NULL;NULL;31/12/2022;63,89098073;;;;;;;;;;;;
Vistra Corp.;VST;NULL;NULL;NULL;31/12/2021;66,4363445;;;;;;;;;;;;
Vistra Corp.;VST;NULL;NULL;NULL;31/12/2020;68,60916772;;;;;;;;;;;;
Vistra Corp.;VST;NULL;NULL;NULL;31/12/2019;55,15298439;;;;;;;;;;;;
Vistra Corp.;VST;NULL;NULL;NULL;31/12/2018;39,81397;;;;;;;;;;;;
Vornado Realty Trust;VNO;US9290421091;Real Estate Investment Trusts;6798;31/12/2023;54,44121048;;;;;;;;;;;;
Vornado Realty Trust;VNO;NULL;NULL;NULL;31/12/2022;62,66338888;;;;;;;;;;;;
Vornado Realty Trust;VNO;NULL;NULL;NULL;31/12/2021;64,45440568;;;;;;;;;;;;
Vornado Realty Trust;VNO;NULL;NULL;NULL;31/12/2020;59,83315628;;;;;;;;;;;;
Vornado Realty Trust;VNO;NULL;NULL;NULL;31/12/2019;61,45442791;;;;;;;;;;;;
Vornado Realty Trust;VNO;NULL;NULL;NULL;31/12/2018;63,45417273;;;;;;;;;;;;
Vulcan Materials Company;VMC;US9291601097;NULL;1423;31/12/2023;57,13412361;;;;;;;;;;;;
Vulcan Materials Company;VMC;NULL;NULL;NULL;31/12/2022;46,47415715;;;;;;;;;;;;
Vulcan Materials Company;VMC;NULL;NULL;NULL;31/12/2021;49,07718784;;;;;;;;;;;;
Vulcan Materials Company;VMC;NULL;NULL;NULL;31/12/2020;45,74419538;;;;;;;;;;;;
Vulcan Materials Company;VMC;NULL;NULL;NULL;31/12/2019;48,593316;;;;;;;;;;;;
Vulcan Materials Company;VMC;NULL;NULL;NULL;31/12/2018;46,85254769;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;US3848021040;NULL;5085;31/12/2023;71,26984676;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;NULL;NULL;NULL;31/12/2022;76,1423283;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;NULL;NULL;NULL;31/12/2021;76,03278326;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;NULL;NULL;NULL;31/12/2020;76,69555588;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;NULL;NULL;NULL;31/12/2019;74,19733594;;;;;;;;;;;;
W.W. Grainger, Inc.;GWW;NULL;NULL;NULL;31/12/2018;72,35831428;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;US9314271084;Drug Stores and Proprietary Stores;5912;31/08/2023;90,9868562;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;NULL;NULL;NULL;31/08/2022;92,07324044;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;NULL;NULL;NULL;31/08/2021;88,84890765;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;NULL;NULL;NULL;31/08/2020;91,88485311;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;NULL;NULL;NULL;31/08/2019;80,28563506;;;;;;;;;;;;
Walgreens Boots Alliance, Inc.;WBA.O;NULL;NULL;NULL;31/08/2018;71,52879039;;;;;;;;;;;;
Walmart Inc.;WMT;US9311421039;Variety Stores;5331;31/01/2023;80,81803754;;;;;;;;;;;;
Walmart Inc.;WMT;NULL;NULL;NULL;31/01/2022;82,85085301;;;;;;;;;;;;
Walmart Inc.;WMT;NULL;NULL;NULL;31/01/2021;81,46096193;;;;;;;;;;;;
Walmart Inc.;WMT;NULL;NULL;NULL;31/01/2020;79,99505955;;;;;;;;;;;;
Walmart Inc.;WMT;NULL;NULL;NULL;31/01/2019;79,60165411;;;;;;;;;;;;
Walmart Inc.;WMT;NULL;NULL;NULL;31/01/2018;72,33209895;;;;;;;;;;;;
The Walt Disney Company;DIS;US2546871060;NULL;4841;30/09/2023;67,00696158;;;;;;;;;;;;
The Walt Disney Company;DIS;NULL;NULL;NULL;01/10/2022;68,44887927;;;;;;;;;;;;
The Walt Disney Company;DIS;NULL;NULL;NULL;02/10/2021;64,46939044;;;;;;;;;;;;
The Walt Disney Company;DIS;NULL;NULL;NULL;03/10/2020;77,73949837;;;;;;;;;;;;
The Walt Disney Company;DIS;NULL;NULL;NULL;28/09/2019;73,9639397;;;;;;;;;;;;
The Walt Disney Company;DIS;NULL;NULL;NULL;29/09/2018;69,43546879;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;US25470F1049;Cable and Other Pay Television Services;4841;31/12/2023;56,01695306;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;US9344231041;NULL;NULL;31/12/2022;59,52325722;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;NULL;NULL;NULL;31/12/2021;48,70972792;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;NULL;NULL;NULL;31/12/2020;50,8633664;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;NULL;NULL;NULL;31/12/2019;50,07678002;;;;;;;;;;;;
Warner Bros. Discovery, Inc.;WBD.O;NULL;NULL;NULL;31/12/2018;42,71011758;;;;;;;;;;;;
Waste Management, Inc.;WM;US94106L1098;Refuse Systems;4953;31/12/2023;84,78313463;;;;;;;;;;;;
Waste Management, Inc.;WM;NULL;NULL;NULL;31/12/2022;84,51850219;;;;;;;;;;;;
Waste Management, Inc.;WM;NULL;NULL;NULL;31/12/2021;85,95103707;;;;;;;;;;;;
Waste Management, Inc.;WM;NULL;NULL;NULL;31/12/2020;87,15976363;;;;;;;;;;;;
Waste Management, Inc.;WM;NULL;NULL;NULL;31/12/2019;87,88281681;;;;;;;;;;;;
Waste Management, Inc.;WM;NULL;NULL;NULL;31/12/2018;88,32824772;;;;;;;;;;;;
Waters Corporation;WAT;US9418481035;Laboratory Analytical Instruments;3826;31/12/2023;75,79605469;;;;;;;;;;;;
Waters Corporation;WAT;NULL;NULL;NULL;31/12/2022;79,46819004;;;;;;;;;;;;
Waters Corporation;WAT;NULL;NULL;NULL;31/12/2021;81,10464242;;;;;;;;;;;;
Waters Corporation;WAT;NULL;NULL;NULL;31/12/2020;73,99959497;;;;;;;;;;;;
Waters Corporation;WAT;NULL;NULL;NULL;31/12/2019;72,47490004;;;;;;;;;;;;
Waters Corporation;WAT;NULL;NULL;NULL;31/12/2018;69,02080919;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;US92939U1060;Electric and Other Services Combined;4931;31/12/2023;63,53515891;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;NULL;NULL;NULL;31/12/2022;64,48192147;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;NULL;NULL;NULL;31/12/2021;66,86501066;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;NULL;NULL;NULL;31/12/2020;65,46552022;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;NULL;NULL;NULL;31/12/2019;68,52413426;;;;;;;;;;;;
WEC Energy Group, Inc.;WEC;NULL;NULL;NULL;31/12/2018;62,34001335;;;;;;;;;;;;
Welltower Inc.;WELL.K;US95040Q1040;Real Estate Investment Trusts;6798;31/12/2023;74,9282442;;;;;;;;;;;;
Welltower Inc.;WELL.K;NULL;NULL;NULL;31/12/2022;80,08486045;;;;;;;;;;;;
Welltower Inc.;WELL.K;NULL;NULL;NULL;31/12/2021;80,79198748;;;;;;;;;;;;
Welltower Inc.;WELL.K;NULL;NULL;NULL;31/12/2020;64,74291126;;;;;;;;;;;;
Welltower Inc.;WELL.K;NULL;NULL;NULL;31/12/2019;69,99673093;;;;;;;;;;;;
Welltower Inc.;WELL.K;NULL;NULL;NULL;31/12/2018;72,58163879;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;US9553061055;Surgical and Medical Instruments and Apparatus;3841;31/12/2023;76,76150323;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;NULL;NULL;NULL;31/12/2022;79,37692865;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;NULL;NULL;NULL;31/12/2021;79,713386;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;NULL;NULL;NULL;31/12/2020;80,30181527;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;NULL;NULL;NULL;31/12/2019;80,67186758;;;;;;;;;;;;
West Pharmaceutical Services, Inc.;WST;NULL;NULL;NULL;31/12/2018;72,4675052;;;;;;;;;;;;
Western Digital Corporation;WDC.O;US9581021055;Computer Storage Devices;3572;30/06/2023;55,83256781;;;;;;;;;;;;
Western Digital Corporation;WDC.O;NULL;NULL;NULL;01/07/2022;60,84062975;;;;;;;;;;;;
Western Digital Corporation;WDC.O;NULL;NULL;NULL;02/07/2021;58,6917197;;;;;;;;;;;;
Western Digital Corporation;WDC.O;NULL;NULL;NULL;03/07/2020;58,5327143;;;;;;;;;;;;
Western Digital Corporation;WDC.O;NULL;NULL;NULL;28/06/2019;60,78516572;;;;;;;;;;;;
Western Digital Corporation;WDC.O;NULL;NULL;NULL;29/06/2018;42,55311417;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;US9297401088;Railroad Equipment;3743;31/12/2023;66,14343996;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;NULL;NULL;NULL;31/12/2022;73,02995429;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;NULL;NULL;NULL;31/12/2021;64,73610027;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;NULL;NULL;NULL;31/12/2020;62,78534534;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;NULL;NULL;NULL;31/12/2019;59,46699355;;;;;;;;;;;;
Westinghouse Air Brake Technologies Corporation (Wabtec);WAB;NULL;NULL;NULL;31/12/2018;40,7344283;;;;;;;;;;;;
Weyerhaeuser Company;WY;US9621661043;Real Estate Investment Trusts;6798;31/12/2023;78,25616713;;;;;;;;;;;;
Weyerhaeuser Company;WY;NULL;NULL;NULL;31/12/2022;82,06465472;;;;;;;;;;;;
Weyerhaeuser Company;WY;NULL;NULL;NULL;31/12/2021;84,870577;;;;;;;;;;;;
Weyerhaeuser Company;WY;NULL;NULL;NULL;31/12/2020;78,08357251;;;;;;;;;;;;
Weyerhaeuser Company;WY;NULL;NULL;NULL;31/12/2019;72,54859131;;;;;;;;;;;;
Weyerhaeuser Company;WY;NULL;NULL;NULL;31/12/2018;72,45669492;;;;;;;;;;;;
Whirlpool Corporation;WHR;US9633201069;NULL;3639;31/12/2023;85,90123857;;;;;;;;;;;;
Whirlpool Corporation;WHR;NULL;NULL;NULL;31/12/2022;82,27433548;;;;;;;;;;;;
Whirlpool Corporation;WHR;NULL;NULL;NULL;31/12/2021;77,89738021;;;;;;;;;;;;
Whirlpool Corporation;WHR;NULL;NULL;NULL;31/12/2020;76,54580709;;;;;;;;;;;;
Whirlpool Corporation;WHR;NULL;NULL;NULL;31/12/2019;72,95811442;;;;;;;;;;;;
Whirlpool Corporation;WHR;NULL;NULL;NULL;31/12/2018;68,68119399;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;US9694571004;Natural Gas Transmission;4922;31/12/2023;70,12274892;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;NULL;NULL;NULL;31/12/2022;72,6281545;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;NULL;NULL;NULL;31/12/2021;73,54986333;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;NULL;NULL;NULL;31/12/2020;73,11327971;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;NULL;NULL;NULL;31/12/2019;75,76340085;;;;;;;;;;;;
The Williams Companies, Inc.;WMB;NULL;NULL;NULL;31/12/2018;67,2054802;;;;;;;;;;;;
Williams-Sonoma, Inc.;WSM;US9699041011;NULL;5719;29/01/2023;79,22176008;;;;;;;;;;;;
Williams-Sonoma, Inc.;WSM;NULL;NULL;NULL;30/01/2022;73,57179537;;;;;;;;;;;;
Williams-Sonoma, Inc.;WSM;NULL;NULL;NULL;31/01/2021;66,42435619;;;;;;;;;;;;
Williams-Sonoma, Inc.;WSM;NULL;NULL;NULL;02/02/2020;61,72242337;;;;;;;;;;;;
Williams-Sonoma, Inc.;WSM;NULL;NULL;NULL;03/02/2019;58,16232101;;;;;;;;;;;;
